Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,27,18:30:00,100,1,0.68%,323.8909505734343,258,2,0.68%,336.7041047417003,516,3,0.6%,338.4015025403765,264,2,0.68%,311.8793293609067
August,27,19:00:00,68,0,0.39%,329.48724156174694,232,1,0.39%,334.5833123975538,461,3,0.65%,336.6493085222977,243,3,1.26%,304.96671615708624
August,27,19:30:00,53,0,0.81%,316.63832312660645,211,2,0.81%,330.49859905839696,410,4,1.09%,336.1143560952451,221,5,2.05%,316.7245885696432
August,27,20:00:00,41,1,1.61%,316.52885789088214,184,3,1.61%,333.3375403643213,357,4,1.21%,336.5679780420848,194,5,2.66%,308.6898304716361
August,27,20:30:00,35,1,2.97%,308.28429269545546,159,5,2.97%,325.89250884040854,309,2,0.6%,331.7913312250897,170,2,1.32%,302.16859419245793
August,27,21:00:00,27,1,3.34%,310.98221181780036,131,4,3.34%,325.548194983186,258,1,0.25%,331.2964514955616,138,5,3.92%,308.500916444645
August,27,21:30:00,20,0,1.82%,317.58504623209166,110,2,1.82%,326.8212978759154,214,1,0.25%,329.58786340948274,119,2,1.55%,310.821249273668
August,27,22:00:00,16,0,0.75%,320.0457909974881,88,1,0.75%,320.3322944304221,177,1,0.42%,325.90891236981577,98,1,1.3%,311.1924660074174
August,27,22:30:00,11,2,14.81%,312.22945231378696,70,10,14.81%,313.08605369374465,140,0,0.29%,318.6958732644877,81,1,0.88%,307.30603490283187
August,27,23:00:00,10,1,7.56%,330.4038975232957,52,4,7.56%,304.3690867376502,108,0,0.18%,315.9809318261841,63,0,0.5%,307.78860224179925
August,27,23:30:00,7,0,2.87%,297.03817349601616,40,1,2.87%,304.59644667098866,85,0,0.25%,314.3123173252144,50,0,0.83%,302.53701090916337
August,28,00:00:00,5,0,2.36%,395.4163595601403,32,1,2.36%,301.7995074873885,67,1,1.03%,324.95680072410147,40,0,1.0%,302.4832420696135
August,28,00:30:00,4,0,3.12%,339.8535948764782,23,1,3.12%,289.21712070741705,50,0,0.59%,320.63882909673424,29,0,0.37%,314.5690588791323
August,28,01:00:00,3,0,3.06%,372.8203751421492,10,0,3.06%,346.9092724402351,36,1,1.53%,316.7933432830549,22,0,0.67%,329.5187628246141
August,28,01:30:00,2,0,3.68%,326.41011261626835,6,0,3.68%,312.77571889777533,27,0,1.77%,318.6066675200644,17,0,1.49%,321.6513323511627
August,28,02:00:00,2,0,1.17%,374.517961692032,4,0,1.17%,325.0814259832979,19,1,4.28%,295.57024706302667,12,0,3.84%,323.3861181508706
August,28,02:30:00,2,0,0.55%,333.92131744662095,4,0,0.55%,357.91244648591214,16,1,3.73%,313.57783971039447,9,0,2.18%,325.21838254030257
August,28,03:00:00,2,0,0.47%,346.94674470696856,3,0,0.47%,367.65492004763956,12,1,5.2%,321.84878129874267,3,0,5.52%,379.73640913849556
August,28,03:30:00,2,0,0.0%,387.46998320196826,3,0,0.0%,309.8428570848657,12,0,0.56%,333.9361503740685,2,0,3.83%,275.15436907047217
August,28,04:00:00,2,0,0.0%,277.71564996733076,2,0,0.0%,292.2627068911843,10,0,1.89%,336.55505769490713,2,0,3.0%,424.2477518758038
August,28,04:30:00,2,0,0.0%,258.1362793118157,3,0,0.0%,272.8848251059698,10,0,1.82%,325.3389893523749,3,0,6.47%,343.476138520524
August,28,05:00:00,2,0,0.0%,276.46224262660945,2,0,0.0%,338.94757490315135,12,0,1.32%,332.80533647545633,3,0,3.23%,283.65706529634355
August,28,05:30:00,2,0,1.07%,320.75618923535495,3,0,1.07%,314.2466703775684,16,0,2.23%,299.79984933654407,3,0,0.37%,312.2489349730677
August,28,06:00:00,3,0,3.76%,277.7984040623943,4,0,3.76%,304.56162345711823,25,0,0.62%,269.3346931925064,11,0,1.85%,232.73729940825217
August,28,06:30:00,4,1,22.19%,283.9079903464624,6,1,22.19%,359.3471624729861,43,1,2.78%,261.5846270815999,20,1,6.09%,255.4282574981463
August,28,07:00:00,8,1,9.69%,279.99006619007974,20,2,9.69%,259.9898680595558,77,1,0.81%,263.32188761998583,34,0,1.07%,255.38789328838723
August,28,07:30:00,14,1,8.19%,328.9990378695029,32,3,8.19%,280.8283697302797,124,2,1.73%,260.97551661386944,58,1,1.34%,263.3516000370808
August,28,08:00:00,39,1,1.58%,271.0792508525185,63,1,1.58%,272.5061797047487,227,2,0.68%,281.11224484101405,104,1,0.76%,266.5367687218456
August,28,08:30:00,68,1,1.9%,301.98082748097124,96,2,1.9%,293.61599704754013,331,3,0.88%,298.6047709257265,152,2,1.42%,277.496229347391
August,28,09:00:00,100,1,0.97%,302.42965266983265,155,2,0.97%,291.00592984744065,468,3,0.6%,305.4887484955161,223,2,1.02%,278.6955907974093
August,28,09:30:00,127,1,0.93%,312.30136272173115,197,2,0.93%,305.92334676304097,592,9,1.6%,313.4697657174521,274,5,1.93%,283.49759116884843
August,28,10:00:00,149,1,0.62%,311.5610602888915,241,1,0.62%,306.64606018862327,698,8,1.11%,318.16575905291717,325,6,1.85%,291.21172079015753
August,28,10:30:00,173,1,0.61%,309.7266925932331,271,2,0.61%,319.6088297674818,774,15,1.96%,327.7477376494801,361,14,3.98%,299.69027600406474
August,28,11:00:00,184,1,0.47%,315.05218767470313,300,1,0.47%,321.5284025395038,829,9,1.1%,333.4252886769607,394,7,1.85%,302.6740704584938
August,28,11:30:00,191,1,0.75%,318.8260485288007,328,2,0.75%,323.401995171271,865,14,1.62%,336.69064267367054,413,6,1.57%,304.0243923240122
August,28,12:00:00,197,2,1.11%,316.8883409245224,356,4,1.11%,323.77004943103105,875,13,1.5%,336.44499485316084,429,6,1.39%,303.4802324537007
August,28,12:30:00,201,3,1.48%,315.8108318286336,364,5,1.48%,329.0496147172271,879,21,2.35%,338.53688090801694,435,9,2.08%,303.64340521096
August,28,13:00:00,201,2,1.17%,319.74668583607854,378,4,1.17%,322.92358610462816,869,10,1.19%,342.2163233232408,429,9,2.03%,306.33629236203046
August,28,13:30:00,201,1,0.67%,321.1517775189519,385,3,0.67%,322.77653117992986,862,18,2.05%,341.9316409188776,431,10,2.31%,307.5969444203431
August,28,14:00:00,205,1,0.62%,322.1466099281875,404,2,0.62%,325.03213161671994,871,13,1.45%,343.568647459585,449,8,1.77%,306.5679004605247
August,28,14:30:00,208,3,1.26%,322.86041160077895,407,5,1.26%,329.85608282511356,874,18,2.01%,343.2161387861682,450,14,3.01%,310.26440785152164
August,28,15:00:00,206,2,1.08%,320.634783636914,405,4,1.08%,327.0796556410541,857,8,0.9%,344.44268123411655,445,8,1.69%,310.0415094736834
August,28,15:30:00,207,3,1.57%,320.7383321419142,404,6,1.57%,325.94876488567473,848,12,1.42%,346.5608632616266,441,11,2.51%,308.27635928601467
August,28,16:00:00,205,1,0.67%,329.32512089598174,402,3,0.67%,330.0717367414029,837,7,0.84%,344.5842263537814,445,6,1.27%,311.8629130409906
August,28,16:30:00,196,1,0.3%,321.0485259863192,387,1,0.3%,329.9821385101618,805,5,0.62%,345.499934566685,426,5,1.15%,311.6719721214162
August,28,17:00:00,174,2,1.14%,322.66920106230094,367,4,1.14%,330.66236210656257,757,9,1.13%,345.08383692276107,404,5,1.31%,313.98328464042953
August,28,17:30:00,152,2,1.03%,320.7748262948089,348,4,1.03%,332.0841234309929,706,8,1.13%,342.29274934420715,376,6,1.53%,310.28493011838503
August,28,18:00:00,134,1,0.62%,319.9573483712556,322,2,0.62%,330.15711227953216,646,8,1.32%,343.91582611467805,345,3,0.79%,310.67629597447797
August,28,18:30:00,114,1,0.83%,328.2048864567478,290,2,0.83%,326.2088981501006,576,6,1.12%,345.0793886979847,306,2,0.69%,312.1455116171016
August,28,19:00:00,77,0,0.48%,332.7968375433189,260,1,0.48%,323.60135470647197,514,6,1.22%,342.94786011858963,281,4,1.28%,304.94256324640054
August,28,19:30:00,60,1,1.0%,319.5461831474817,237,2,1.0%,319.2732658175742,457,9,2.03%,342.08776378183745,256,5,2.08%,316.48268428379697
August,28,20:00:00,47,1,1.97%,319.2358499314091,206,4,1.97%,321.6254560240164,398,9,2.24%,342.2162418189775,224,6,2.7%,308.0850072271892
August,28,20:30:00,40,1,3.62%,310.7904167556341,178,6,3.62%,313.8153611754922,344,4,1.12%,337.1144510922828,196,3,1.34%,301.27343578113033
August,28,21:00:00,30,1,4.07%,313.0865999172824,147,6,4.07%,313.10598399365807,288,1,0.46%,336.34861810467163,160,6,3.98%,307.31542286643673
August,28,21:30:00,23,1,2.23%,319.6894343315737,124,3,2.23%,314.1357113366464,239,1,0.47%,334.36907676050976,138,2,1.57%,309.4180043202993
August,28,22:00:00,18,0,0.92%,321.9493111166218,99,1,0.92%,307.2816445665416,198,2,0.79%,330.47336311437635,113,1,1.32%,309.49888588716806
August,28,22:30:00,13,2,17.57%,314.13297243292067,78,14,17.57%,299.6703405052527,157,1,0.54%,323.0435614025819,94,1,0.9%,305.4672871991422
August,28,23:00:00,11,1,9.11%,332.1065496620811,58,5,9.11%,290.7099979994171,121,0,0.33%,320.1118573578118,73,0,0.51%,305.7321031629491
August,28,23:30:00,8,0,3.49%,298.7408256348016,45,2,3.49%,290.8156701578851,95,0,0.47%,318.2806709019923,58,0,0.84%,300.3353442468729
August,29,00:00:00,4,0,2.04%,387.17515102488113,26,1,2.04%,307.74310862788974,56,0,0.56%,324.05541768781535,33,0,0.49%,303.8453267588248
August,29,00:30:00,3,0,2.69%,331.6123863412192,18,0,2.69%,295.28240962278886,42,0,0.32%,319.9000180152979,24,0,0.18%,316.0763111517839
August,29,01:00:00,2,0,2.64%,364.5791666068901,8,0,2.64%,353.33962468021844,30,0,0.84%,316.1629135048518,18,0,0.33%,331.0985988889859
August,29,01:30:00,2,0,3.18%,318.36977206135754,5,0,3.18%,319.3277589126291,23,0,0.97%,318.0846190450945,14,0,0.73%,323.3037522072546
August,29,02:00:00,2,0,1.01%,366.47762113712116,4,0,1.01%,331.75515377302224,16,0,2.37%,295.10238923967336,10,0,1.91%,325.1111217986827
August,29,02:30:00,1,0,0.48%,325.68010891136186,3,0,0.48%,364.464486500766,14,0,2.06%,313.16417253865785,7,0,1.07%,326.94338618811463
August,29,03:00:00,1,0,0.41%,338.7055361717095,3,0,0.41%,374.3286478373639,10,0,2.9%,321.435114127006,3,0,2.77%,381.606580369748
August,29,03:30:00,1,0,0.0%,379.22877466670917,2,0,0.0%,316.39489709971957,10,0,0.31%,333.52248320233184,2,0,1.9%,277.0245403017246
August,29,04:00:00,1,0,0.0%,269.47444143207167,2,0,0.0%,298.93643468090863,9,0,1.04%,336.19558117478704,2,0,1.48%,426.1179231070562
August,29,04:30:00,1,0,0.0%,249.89507077655662,2,0,0.0%,279.43686512082365,9,0,1.0%,324.97951283225484,2,0,3.26%,345.27372596005614
August,29,05:00:00,1,0,0.0%,268.22103409135036,2,0,0.0%,345.6213026928757,10,0,0.72%,332.39166930371965,2,0,1.6%,285.45465273587575
August,29,05:30:00,2,0,0.92%,312.71584868044414,2,0,0.92%,320.79871039242227,13,0,1.23%,299.3319915131908,2,0,0.18%,314.0465224125999
August,29,06:00:00,2,0,3.25%,269.55719552713515,3,0,3.25%,311.1136634719721,21,0,0.34%,268.8126447175365,9,0,0.91%,234.4623030560643
August,29,06:30:00,3,1,19.68%,275.6667818112033,5,1,19.68%,365.8992024878399,36,1,1.53%,260.9000066517802,16,0,3.06%,257.00809356251807
August,29,07:00:00,6,1,8.44%,271.5479896744724,16,1,8.44%,266.17684474979814,64,0,0.44%,262.31212328046655,28,0,0.53%,256.8225617693187
August,29,07:30:00,11,1,7.11%,320.35609337354714,26,2,7.11%,286.77197087078093,103,1,0.95%,259.5322270614173,48,0,0.66%,264.4959333511316
August,29,08:00:00,31,0,1.36%,261.4319664548212,52,1,1.36%,277.8413419708974,189,1,0.37%,278.7477142110796,86,0,0.37%,267.1004317021351
August,29,08:30:00,54,1,1.64%,291.1283352011841,78,1,1.64%,298.0993448895953,276,1,0.48%,295.3189992183097,125,1,0.7%,277.40663820219913
August,29,09:00:00,80,1,0.83%,290.3719525079556,126,1,0.83%,294.15071216592014,389,1,0.33%,300.9024011493008,185,1,0.5%,277.8075779432956
August,29,09:30:00,102,1,0.8%,299.2393226581125,160,1,0.8%,308.0946268825563,493,4,0.88%,307.7996053389047,226,2,0.95%,281.88374039753313
August,29,10:00:00,119,1,0.53%,297.4946803235313,197,1,0.53%,307.96552588404506,581,4,0.61%,311.5201669452708,269,2,0.91%,289.017199685081
August,29,10:30:00,139,1,0.53%,294.85684070647966,221,1,0.53%,320.19816881368047,644,7,1.08%,320.3976670708179,299,6,1.98%,297.06025214866725
August,29,11:00:00,148,1,0.4%,299.7805998272531,244,1,0.4%,321.3876149364795,690,4,0.6%,325.58750223374903,326,3,0.91%,299.6085438527753
August,29,11:30:00,153,1,0.65%,303.15272472065396,268,2,0.65%,322.7744564687645,719,6,0.89%,328.4735216691426,342,3,0.77%,300.7411143431332
August,29,12:00:00,158,2,0.95%,301.0141491360274,290,3,0.95%,322.41238407930155,728,6,0.82%,328.1736831970163,355,2,0.68%,299.97920309766124
August,29,12:30:00,161,2,1.28%,299.73577205979024,297,4,1.28%,327.57026159062707,732,9,1.29%,330.2655692518724,359,4,1.02%,299.9972082714802
August,29,13:00:00,161,2,1.01%,303.6716260672352,308,3,1.01%,321.07916965341656,724,5,0.65%,334.05339297032947,355,4,1.0%,302.835263005991
August,29,13:30:00,161,1,0.58%,305.07671775010857,314,2,0.58%,320.8104269538478,717,8,1.13%,333.76871056596633,356,4,1.14%,304.0233312725835
August,29,14:00:00,164,1,0.53%,305.8706821789959,329,2,0.53%,322.5792762911558,725,6,0.79%,335.35152645505707,371,3,0.87%,302.7765359376046
August,29,14:30:00,167,2,1.09%,306.58448385158727,331,4,1.09%,327.2815397246789,728,8,1.1%,334.9990177816403,372,6,1.49%,306.47304332860153
August,29,15:00:00,165,2,0.93%,304.3588558877223,330,3,0.93%,324.62680031548996,713,4,0.49%,336.33394153282194,368,3,0.83%,306.3227287424835
August,29,15:30:00,166,2,1.35%,304.4624043927226,329,4,1.35%,323.49590956011065,706,5,0.78%,338.56050486356514,365,5,1.24%,304.6301623465349
August,29,16:00:00,164,1,0.58%,313.0491931467901,328,2,0.58%,327.74056919070927,697,3,0.46%,336.6922492589531,368,2,0.62%,308.1441323097907
August,29,16:30:00,157,0,0.26%,305.1743341978242,316,1,0.26%,328.0160342840797,670,2,0.34%,337.87891072993983,353,2,0.57%,308.24352655709697
August,29,17:00:00,139,1,0.98%,307.59848119519916,299,3,0.98%,329.061321205092,630,4,0.62%,337.89633829894865,334,2,0.64%,310.77259045127073
August,29,17:30:00,122,1,0.89%,306.70844632944875,284,3,0.89%,330.9698336290044,587,4,0.62%,335.5387759333276,311,2,0.75%,307.437154887827
August,29,18:00:00,107,1,0.53%,306.4935723469403,262,1,0.53%,329.5295735770257,538,4,0.72%,337.7579498715811,285,1,0.39%,308.19143970252077
August,29,18:30:00,91,1,0.71%,315.5445823538257,236,2,0.71%,326.31148609681725,480,3,0.61%,339.5718002742871,253,1,0.34%,310.16874188718555
August,29,19:00:00,62,0,0.41%,321.7434772831833,212,1,0.41%,324.43406930241173,428,3,0.67%,337.9821782110581,232,1,0.63%,303.2561286833651
August,29,19:30:00,48,0,0.86%,309.09542682839117,193,2,0.86%,320.59273151299595,381,4,1.11%,337.66398839047196,211,2,1.03%,315.0865848876422
August,29,20:00:00,38,1,1.69%,309.3876975533635,168,3,1.69%,323.67504836866124,332,4,1.23%,338.334372943778,186,2,1.34%,307.1969943730755
August,29,20:30:00,32,1,3.12%,301.1431323579368,145,5,3.12%,316.4733923944896,287,2,0.61%,333.72029808163285,162,1,0.66%,300.6757580938973
August,29,21:00:00,24,1,3.52%,303.8410514802817,120,4,3.52%,316.4941418618786,240,1,0.25%,333.44218095857104,132,3,1.98%,307.15324792952464
August,29,21:30:00,18,0,1.92%,310.6447538749213,101,2,1.92%,318.010620304349,199,1,0.25%,331.89616482734203,114,1,0.77%,309.54616455026786
August,29,22:00:00,15,0,0.79%,313.30636662066604,81,1,0.79%,311.76499240859675,165,1,0.43%,328.3797857425249,93,1,0.65%,309.91738128401727
August,29,22:30:00,10,2,15.48%,305.4900279369649,64,10,15.48%,304.6404394467898,130,0,0.3%,321.2751279404301,78,0,0.44%,306.1761177628721
August,29,23:00:00,9,1,7.93%,323.6644731464737,48,4,7.93%,296.1668480404364,101,0,0.18%,318.72275845697624,60,0,0.25%,306.6586851018394
August,29,23:30:00,6,0,3.01%,290.29874911919416,37,1,3.01%,296.5158957486454,79,0,0.25%,317.1083346076232,48,0,0.41%,301.47967756092373
August,30,00:00:00,6,0,1.36%,379.31705637463483,35,0,1.36%,298.3183878241269,79,1,0.82%,319.90326630121,44,0,0.77%,309.85479782987886
August,30,00:30:00,5,0,1.8%,323.7542916909728,25,0,1.8%,285.61431326928493,59,0,0.47%,315.42272271899293,32,0,0.28%,321.8680308476775
August,30,01:00:00,4,0,1.77%,356.7210719566438,11,0,1.77%,343.1847772272325,43,1,1.21%,311.4688556020804,24,0,0.52%,336.7451510014392
August,30,01:30:00,3,0,2.13%,310.31080943076296,6,0,2.13%,308.9295359099022,32,0,1.4%,313.17379853585663,19,0,1.15%,328.8777205279878
August,30,02:00:00,2,0,0.67%,358.21779052617825,5,0,0.67%,321.3569307702953,22,1,3.4%,290.0289967755857,13,0,2.97%,330.5399225359755
August,30,02:30:00,2,0,0.32%,317.6211462807672,4,0,0.32%,354.06626349803906,19,1,2.96%,308.03658942295357,10,0,1.68%,332.37218692540745
August,30,03:00:00,2,0,0.27%,330.6465735411149,4,0,0.27%,363.930424834637,14,1,4.14%,316.25334035968507,3,0,4.29%,386.8176297318803
August,30,03:30:00,2,0,0.0%,371.16981203611454,3,0,0.0%,305.9966740969926,14,0,0.44%,328.3407094350109,3,0,2.97%,282.3081734555771
August,30,04:00:00,2,0,0.0%,261.41547880147704,3,0,0.0%,288.5382116781817,12,0,1.49%,330.95961675584954,2,0,2.32%,431.32897246918856
August,30,04:30:00,2,0,0.0%,241.83610814596202,3,0,0.0%,269.03864211809673,12,0,1.44%,319.7435484133173,3,0,5.04%,350.5573591139087
August,30,05:00:00,2,0,0.0%,260.1620714607557,3,0,0.0%,335.2230796901488,14,0,1.04%,327.20989553639873,3,0,2.5%,290.7382858897283
August,30,05:30:00,3,0,0.61%,304.65688604984956,3,0,0.61%,310.4004873896953,18,0,1.76%,294.20440839748653,3,0,0.28%,319.33015556645245
August,30,06:00:00,3,0,2.18%,261.49823289654057,4,0,2.18%,300.71544046924515,30,0,0.49%,263.90182420829865,12,0,1.43%,239.89110379335708
August,30,06:30:00,4,1,13.98%,267.60781918060866,7,1,13.98%,355.6226672599835,51,1,2.2%,256.3143300522419,21,1,4.74%,262.5820618832512
August,30,07:00:00,9,1,5.76%,263.89076300457435,22,1,5.76%,256.38706062142376,90,1,0.64%,258.32254384871095,38,0,0.83%,262.75944904865264
August,30,07:30:00,16,1,4.84%,313.1006026643458,36,2,4.84%,277.4689378418886,146,2,1.36%,256.463888707144,64,1,1.03%,270.8683233807865
August,30,08:00:00,46,0,0.91%,256.18515554910294,70,1,0.91%,269.5118111409692,266,1,0.54%,277.5218580117709,114,1,0.58%,274.3438272324319
August,30,08:30:00,80,1,1.09%,288.09107207929725,107,1,1.09%,291.10837958324265,389,3,0.69%,296.0440064771988,167,2,1.1%,285.6662068165782
August,30,09:00:00,118,1,0.55%,289.74510515024855,172,1,0.55%,289.2284390323663,549,3,0.47%,304.17436903417047,246,2,0.78%,287.4462386003577
August,30,09:30:00,150,1,0.53%,300.6211551038886,219,1,0.53%,304.75429482231914,695,9,1.27%,313.3475805916718,301,4,1.49%,292.53857413867746
August,30,10:00:00,175,1,0.35%,300.4834566120939,268,1,0.35%,306.08544712225404,820,7,0.88%,319.0731963078523,358,5,1.42%,300.68820651030757
August,30,10:30:00,204,1,0.35%,299.6534288181771,301,1,0.35%,319.4132800257241,909,14,1.55%,329.3596533754311,398,12,3.08%,309.45709689109543
August,30,11:00:00,217,1,0.27%,305.38065986034377,333,1,0.27%,321.6979161223577,974,8,0.87%,335.57911091907783,433,6,1.43%,312.5860589289648
August,30,11:30:00,225,1,0.43%,309.35538869478955,365,2,0.43%,324.05825985360684,1016,13,1.28%,339.1696088254873,455,6,1.21%,314.1541321696436
August,30,12:00:00,232,1,0.63%,307.6185490708597,396,3,0.63%,324.7913774379785,1028,12,1.18%,339.0323423082108,473,5,1.07%,313.7551398827725
August,30,12:30:00,237,2,0.85%,306.7419079553191,405,3,0.85%,330.192630499045,1033,19,1.86%,341.17841901468347,478,8,1.61%,313.84572884831164
August,30,13:00:00,237,2,0.67%,310.67776196276407,420,3,0.67%,324.1882896613166,1021,10,0.94%,344.7494801266741,473,7,1.56%,316.61119979110225
August,30,13:30:00,237,1,0.39%,312.08285364563744,428,2,0.39%,324.16292251148883,1012,16,1.62%,344.3564164190777,475,8,1.78%,317.8718518494149
August,30,14:00:00,241,1,0.35%,313.077686054873,449,2,0.35%,326.6618984980199,1024,12,1.14%,346.15599491463496,494,7,1.37%,316.91539168131663
August,30,14:30:00,245,2,0.72%,313.9923557078128,452,3,0.72%,331.48584970641355,1027,16,1.59%,345.80348624121814,495,12,2.33%,320.6118990723136
August,30,15:00:00,242,1,0.62%,311.5658597635995,450,3,0.62%,328.7094225223541,1006,7,0.71%,346.8132660827001,490,6,1.31%,320.3890006944753
August,30,15:30:00,244,2,0.9%,311.8702762489481,449,4,0.9%,327.5785317669747,997,11,1.12%,348.93144811021017,486,9,1.94%,318.62385050680666
August,30,16:00:00,241,1,0.39%,320.25619702266727,447,2,0.39%,331.7015036227029,984,7,0.66%,346.8464298991317,490,5,0.98%,322.2104042617825
August,30,16:30:00,231,0,0.17%,311.77873413265644,431,1,0.17%,331.4902176165913,945,5,0.49%,347.3828035507191,469,4,0.89%,321.87429575876786
August,30,17:00:00,205,1,0.65%,312.5959372872449,408,3,0.65%,331.8053778883805,890,8,0.89%,346.5873713454789,444,4,1.01%,323.96785690262067
August,30,17:30:00,179,1,0.59%,309.89809059835966,387,2,0.59%,332.98376366306985,829,7,0.89%,343.2543772507589,414,5,1.18%,320.1243347971359
August,30,18:00:00,157,1,0.35%,308.27714075341305,358,1,0.35%,330.69168918699756,759,8,1.04%,344.33554750506374,380,2,0.61%,320.2979492780683
August,30,18:30:00,134,1,0.47%,315.9220748978603,322,2,0.47%,326.2567239580839,677,6,0.88%,344.84882226897116,337,2,0.53%,321.47682975381133
August,30,19:00:00,90,0,0.27%,319.1079501219932,289,1,0.27%,323.2841171898438,604,6,0.96%,342.1211965217934,309,3,0.98%,314.0561300079498
August,30,19:30:00,70,0,0.57%,305.2546917851111,263,1,0.57%,318.5909649763344,537,9,1.6%,340.71919366887516,282,5,1.61%,325.4510834619059
August,30,20:00:00,55,1,1.13%,304.5426226083419,229,3,1.13%,320.5780918581651,468,8,1.77%,340.3057651898491,247,5,2.09%,316.8356550301376
August,30,20:30:00,47,1,2.09%,295.89632145221856,198,4,2.09%,312.4029336850294,405,4,0.89%,334.716258598605,216,2,1.03%,309.80633220891826
August,30,21:00:00,35,1,2.36%,297.7907686531702,163,4,2.36%,311.2068054037132,339,1,0.36%,333.40851909482774,176,5,3.09%,315.557984127344
August,30,21:30:00,27,0,1.28%,304.1927350871132,137,2,1.28%,311.87146942209,281,1,0.37%,330.9412618861164,152,2,1.21%,317.5153979977663
